year,geo_code,geo_level,FSA,GNR,GNR_LF,data_quality_flag,alt_geo_code,pop_2016,num_private_dwellings,num_dwellings_occupied,pct_age_0_14,pct_age_15_64,pct_age_64_plus,median_age,avg_household_size,avg_census_family_size,median_income_recipients,median_income_household,pct_LIM_AT,pct_LIM_AT_age_under18,pct_LIM_AT_age_under6,pct_LIM_AT_age_18_64,pct_LIM_AT_age_65_plus,pct_participation_rate,pct_employed,pct_unemployed,pct_cdn_citizens,pct_immigrants,pct_aboriginal,pct_visible_minority,pct_home_owners,pct_home_rent,pct_education_none,pct_education_uni_higher,pct_non_movers
2016,H2Y,2,H2Y,4.9,7.5,1,01H2Y,3455,2944,2113,5.2,78.7,16.1,44.7,1.6,2.3,52750,78925,15.7,12.2,12,16.2,14.7,72.8,69.9,4.3,0.878693624,0.284603421,0.010903427,0.189735614,0.490338164,0.514492754,0.023454158,28,0.822605965
2016,H2Z,2,H2Z,6.8,7.9,101,01H2Z,2313,1937,1438,5,72.4,22.5,42.3,1.6,2.3,32608,51797,30.8,30.8,40,24.8,49,62.9,58.8,6.5,0.796573876,0.416666667,0.004273504,0.459401709,0.261324042,0.735191638,0.048109966,13.5,0.77537797
2016,H3A,2,H3A,9.1,8.8,202,01H3A,3580,3243,2159,3.8,83.9,12.2,27.8,1.6,2.5,16144,24864,51.7,45.7,47.1,54.8,33.3,43.2,37.2,13.7,0.613409415,0.462196862,0.004273504,0.518518519,0.228773585,0.771226415,0.01910828,38.16666667,0.654727794
2016,H3B,2,H3B,15.9,9,1201,01H3B,581,636,301,6,87.9,7.8,30.1,1.7,2.5,27456,47296,40.2,33.3,33.3,41.6,50,68.5,64.1,4.8,0.595959596,0.414141414,0,0.404040404,0.459016393,0.524590164,0,Inf,0.595959596
2016,H3C,2,H3C,7.1,5.6,100,01H3C,10877,7353,6275,7.5,85,7.4,33.3,1.6,2.4,51548,75414,16.9,26.2,21.9,16.2,13.9,80.1,75.3,6.1,0.833908329,0.303597831,0.003940887,0.322167488,0.574416734,0.425583266,0.017060367,42.11538462,0.688409433
2016,H3E,2,H3E,3.3,3.9,0,01H3E,20461,10272,9642,15.9,62.8,21.4,44.8,2.1,2.7,47941,81780,15.8,21.8,23.4,16.3,8.8,64.3,58.6,8.8,0.846558198,0.387234043,0.005006258,0.281281281,0.578019699,0.421461897,0.017287234,38.61538462,0.847324372
2016,H3G,2,H3G,5.5,5.8,101,01H3G,7457,5802,4385,6,72.7,21.4,34.5,1.7,2.5,28553,44949,35.1,36.8,36.7,42,11.7,56.2,50.1,11,0.740638003,0.381843382,0.004160888,0.395284327,0.327625571,0.672374429,0.014864865,50.72727273,0.733893557
2016,H3H,2,H3H,4.8,7.9,101,01H3H,19025,13595,11433,6.6,80.4,13,30,1.6,2.5,16811,25517,50.9,51.2,54.2,54.2,29.8,56.2,47.9,14.7,0.535648514,0.389473684,0.004473684,0.577742699,0.1255449,0.87489102,0.025462963,27.23636364,0.661713982
2016,H3J,2,H3J,4.5,5.5,0,01H3J,11071,5353,5010,16.5,70.2,13.3,36.9,2.1,2.9,24932,46891,37.7,53.1,43.5,33.3,35.9,59.6,52.3,12.4,0.901777362,0.378858746,0.012160898,0.488306829,0.371,0.63,0.110569106,4.154411765,0.858024691
2016,H3K,2,H3K,3.2,5.7,0,01H3K,14919,8351,7644,14.5,74.6,11,35.8,1.9,2.7,28143,47644,28.6,35.2,25.9,25,42.4,66.8,60.7,9,0.914784394,0.206707734,0.012316114,0.23100616,0.320470896,0.679529104,0.141706924,2.939393939,0.807719054
2016,H3L,2,H3L,4.7,2.9,0,01H3L,20636,10087,9369,16.3,67.5,16.3,39.9,2.1,2.9,32076,50908,21.8,21.4,22.4,22.2,20.4,65.5,59.3,9.5,0.854760072,0.330595483,0.003336756,0.332306903,0.377458799,0.623072834,0.083931777,5.759358289,0.846835113
2016,H3M,2,H3M,3.2,3.6,0,01H3M,15478,6716,6363,16.4,61.2,22.4,44,2.4,3,24954,50700,22,22.4,23.3,21.7,22.5,57.6,51.6,10.4,0.874176548,0.504777595,0.003294893,0.342885375,0.455329154,0.543887147,0.10828441,3.343373494,0.88358209
2016,H3N,2,H3N,3.4,6.9,1,01H3N,28277,13223,12056,17.2,67.1,15.7,37.1,2.3,3.1,18788,34792,38.4,40.5,38.5,37.2,40.7,55.4,47.4,14.4,0.783595425,0.564968722,0.003037884,0.634673816,0.209891937,0.789692436,0.258489944,0.956632653,0.859753891
2016,H3P,2,H3P,3.4,2.5,0,01H3P,10208,3870,3650,19.2,60.4,20.5,43.3,2.7,3.1,47829,116416,11.9,13.3,13.1,11.8,10.4,63.5,59.7,6.1,0.895290581,0.351527291,0.002004008,0.23246493,0.687757909,0.310866575,0.022680412,31.81818182,0.885295604
2016,H3R,2,H3R,2,4.2,0,01H3R,9650,3832,3562,20.4,60.6,19,42.5,2.7,3.2,48114,108160,12.1,13,10.5,12.5,9.2,62.6,58.8,6.2,0.892523364,0.340083074,0.002076843,0.238317757,0.630041725,0.368567455,0.035637149,19.96969697,0.890690377
2016,H3S,2,H3S,3.3,5.4,0,01H3S,33125,15950,14355,18.4,69.1,12.5,34.2,2.3,3.1,22189,41164,31.6,30,31.1,33.1,26,61.3,52.9,13.7,0.724090281,0.542914172,0.003224321,0.575617995,0.184072651,0.815927349,0.096727899,4.605341246,0.816084788
2016,H3T,2,H3T,9.7,6.3,101,01H3T,12817,7254,6194,10.8,76.7,12.5,29.7,1.9,2.8,20269,34901,38.8,29.1,33.1,42.4,27.2,61.1,52.3,14.4,0.695707071,0.387789474,0.004631579,0.415157895,0.157467532,0.841720779,0.032921811,20.075,0.717382065
2016,H3V,2,H3V,3.9,5.6,0,01H3V,6648,4515,3941,9.2,68.9,21.8,37.6,1.7,2.6,25760,41389,33.7,43.3,36.4,36.5,20,56.4,49.6,12.1,0.68591224,0.496535797,0.005388761,0.414934565,0.095298602,0.904701398,0.016460905,41.5,0.758352758
2016,H3W,2,H3W,4.6,5.3,0,01H3W,30678,13311,12233,17.1,67.9,15,36.9,2.4,3.1,23068,46200,27.4,27,26.6,27.1,29.4,64,57.9,9.6,0.749540211,0.545636911,0.003343363,0.601136744,0.216281896,0.78290806,0.081807082,5.302238806,0.839140731
2016,H3X,2,H3X,3.3,3.7,0,01H3X,23069,10911,10040,16.1,65.3,18.7,40.4,2.3,3,31931,59209,18.5,17.8,18.6,19.3,16.7,65.3,60.1,7.9,0.855416392,0.400791035,0.003515711,0.310481213,0.386113886,0.613386613,0.043951444,12.9047619,0.859173701
2016,H3Y,2,H3Y,1.9,5.3,0,01H3Y,9747,3616,3385,18,63.6,18.4,44.7,2.9,3.2,66500,223744,7.5,8.8,6.8,7.6,5.6,63,60.1,4.6,0.905412241,0.201315124,0.002023268,0.131512393,0.831149927,0.168850073,0.00862069,92.75,0.882292733
2016,H3Z,2,H3Z,4.2,4.6,0,01H3Z,11813,6628,5852,12,56.7,31.2,48.1,1.9,2.7,40843,69356,21,27.3,20.2,24.1,11.5,56.1,51.7,7.8,0.840747331,0.322207388,0.002224199,0.222419929,0.344206009,0.655793991,0.018975332,35.75,0.803755029
2016,H4A,2,H4A,3.2,4.4,0,01H4A,26453,13105,11965,15.3,69.8,14.9,38.1,2.2,2.9,34461,62994,17.7,15.1,13.1,18.3,18.1,68.8,63.4,7.9,0.873842593,0.285493827,0.008293153,0.237654321,0.439766569,0.560233431,0.030862127,20.10869565,0.837563452
2016,H4B,2,H4B,3.1,4.5,0,01H4B,20368,10928,10079,16.2,68.9,14.9,38.3,2,2.9,25065,40730,30,28.4,31.9,31.2,26.5,62.1,56,9.8,0.787149591,0.446787398,0.008682709,0.407839246,0.251243781,0.748756219,0.056595745,9.466165414,0.832831325
2016,H4C,2,H4C,3.5,5.8,0,01H4C,17052,10068,9279,11.6,78.1,10.4,34.3,1.8,2.6,30660,49472,25.6,34.5,26.4,22.7,36.1,73.1,67.6,7.6,0.90728673,0.20237037,0.013921801,0.245037037,0.288626609,0.711373391,0.098646879,4.849557522,0.790167866
2016,H4E,2,H4E,3.7,4.5,0,01H4E,30513,15729,14720,14.5,69.6,15.9,39.5,2,2.7,27377,46050,24.6,27.8,26,23.5,25.8,62,56.6,8.7,0.895122357,0.253870484,0.012984851,0.249042783,0.344780687,0.655219313,0.153824443,1.913761468,0.839123103
2016,H4G,2,H4G,3.7,5,0,01H4G,29488,16471,15354,12.3,74.9,12.8,35.9,1.9,2.6,28566,45789,25.6,29.7,23.5,23.6,33.7,69.2,63.3,8.5,0.866712707,0.226040408,0.014505267,0.225004317,0.265564202,0.734435798,0.113009198,3.611627907,0.809507104
2016,H4H,2,H4H,4.5,6,0,01H4H,19268,9466,8990,14.9,68.2,16.9,41.2,2.1,2.7,34161,56208,16,15.8,13.2,14.4,23,66.4,61.8,6.9,0.958174905,0.111111111,0.01059207,0.100217273,0.329227324,0.670772676,0.109845032,3.053941909,0.859224636
2016,H4J,2,H4J,4.8,4.7,0,01H4J,18205,7712,7144,21.8,62.6,15.7,37.9,2.4,3.2,24028,43803,29.9,31.7,34.3,30.1,24.4,62.3,54.6,12.3,0.787264834,0.537771346,0.002316155,0.588422576,0.331232493,0.668767507,0.144215531,2.366300366,0.856259205
2016,H4K,2,H4K,2.7,3.5,0,01H4K,11257,4126,3938,17.6,59.1,23.2,44.6,2.8,3.2,29995,72983,14.7,16.7,16.8,13.3,16.3,58.3,52.4,10.1,0.919229004,0.477043159,0.003212483,0.428636989,0.649432535,0.350567465,0.100739372,4.19266055,0.913672422
2016,H4L,2,H4L,4,4.3,0,01H4L,36795,14940,14030,18.3,63.3,18.4,38.9,2.5,3.1,24720,52837,24.5,29.8,29.7,23.1,22.8,58.1,51.8,10.8,0.800392487,0.544575273,0.003364172,0.595598542,0.468471678,0.531528322,0.121781116,3.427312775,0.84213515
2016,H4M,2,H4M,2.4,3.9,0,01H4M,12325,4742,4474,19.6,63.7,16.8,38.8,2.8,3.2,29296,65390,15.4,16.7,16.6,14.9,15.3,62.9,56.7,9.9,0.878960195,0.522939505,0.002030869,0.42810723,0.600896861,0.399103139,0.083131558,5.388349515,0.906480722
2016,H4N,2,H4N,2.8,4.6,0,01H4N,29755,12365,11623,22,63.6,14.5,36.1,2.5,3.2,22723,46514,32.3,38.5,34.9,30.1,30.5,57.8,49.9,13.7,0.751918159,0.631713555,0.003751066,0.595225916,0.294320138,0.705679862,0.127869898,2.975062344,0.826214767
2016,H4P,2,H4P,3.4,5,0,01H4P,7149,3586,3312,16,74.3,9.7,34,2.2,2.9,29680,55072,23.1,23.2,19.3,22.5,26.8,70.1,64.7,7.6,0.772241993,0.552313167,0.002846975,0.570818505,0.484018265,0.517503805,0.052447552,10.13333333,0.787681159
2016,H4R,2,H4R,2.4,2.1,0,01H4R,27065,11297,10628,20.6,65.3,14.1,38.9,2.5,3.1,36040,74406,14.1,13.8,12.8,13.1,19.3,67.2,62.6,6.8,0.875395202,0.460107867,0.00204575,0.435930816,0.612370161,0.387157696,0.057795699,9.465116279,0.87170309
2016,H4S,2,H4S,1.6,3.4,0,01H4S,560,224,220,21.4,67.9,10.7,40.7,2.5,3,43520,93696,7.1,7.4,0,5.5,25,73.4,68.1,5.8,0.905172414,0.456896552,0.017241379,0.362068966,0.844444444,0.155555556,0.111111111,5.75,0.92173913
2016,H4T,2,H4T,NA,NA,9999,01H4T,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,H4V,2,H4V,2.7,5.2,0,01H4V,20338,9599,8794,17.7,63.1,19.3,41,2.3,3,25986,48530,24.3,26.2,26.9,24.9,20.2,60.4,53.8,11,0.832598039,0.472910027,0.005148321,0.447303922,0.360498019,0.63893605,0.076335878,5.875,0.869059406
2016,H4W,2,H4W,4.5,3.9,0,01H4W,24742,10472,9791,18.5,52.7,28.8,44.7,2.4,3,30990,60422,17.9,19,18.6,19.2,14.2,55.4,50.5,8.8,0.866582225,0.463275644,8.44E-04,0.178345293,0.543178334,0.456821666,0.043250951,12.16483516,0.879991458
2016,H4X,2,H4X,2.7,4,0,01H4X,6289,2582,2409,18.2,64.4,17.4,43.2,2.6,3.1,40000,91264,11.5,13.3,14.3,11.5,9.6,64.8,60.1,7.1,0.927710843,0.279518072,0.003212851,0.21686747,0.69874477,0.30125523,0.0352,17.13636364,0.92288961
2016,H4Y,2,H4Y,NA,NA,9999,01H4Y,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,H4Z,2,H4Z,NA,NA,9999,01H4Z,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,H5A,2,H5A,NA,NA,9999,01H5A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,H5B,2,H5B,NA,NA,9999,01H5B,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,H7A,2,H7A,2.4,4,0,01H7A,20918,7374,7191,19.9,68.3,11.8,38.8,2.9,3.1,35973,80938,6.4,7,6.1,5.6,9.7,70.3,65.5,6.9,0.957390467,0.252046221,0.011555128,0.330284064,0.87925052,0.120055517,0.129421915,1.526666667,0.932392996
2016,H7B,2,H7B,4.8,2.6,0,01H7B,3037,1079,1053,19.4,62.9,17.6,42.4,2.7,3,38891,84297,5.4,4.5,2.4,4.7,10.3,68.2,64.7,4.8,0.977232925,0.159649123,0,0.194736842,0.908653846,0.086538462,0.143322476,1.318181818,0.943462898
2016,H7C,2,H7C,7,2.5,0,01H7C,8985,3750,3478,15.3,64.6,20.2,44.4,2.3,2.9,32495,56855,12.3,13.1,11.9,11.4,14.1,63.9,59.7,6.7,0.95392279,0.192403487,0.00747198,0.247820672,0.530846485,0.469153515,0.138954869,1.547008547,0.900566394
2016,H7E,2,H7E,2,2.7,0,01H7E,26385,10275,10030,16.4,64.8,18.7,44.1,2.6,3,38840,83328,7.6,8.7,10.3,7,8.7,64.5,60.6,6.1,0.960930055,0.230651925,0.005145798,0.183724033,0.800796813,0.199203187,0.083580981,4.177777778,0.920814914
2016,H7G,2,H7G,3.5,3.7,0,01H7G,21157,8902,8537,15.5,62.2,22.2,44.2,2.3,2.9,31317,58752,15.7,18.5,18.9,15.3,14,62.8,57.2,8.9,0.925588459,0.265941296,0.011133603,0.285425101,0.546572935,0.452841242,0.137541215,1.904109589,0.891829394
2016,H7H,2,H7H,2.1,3.9,0,01H7H,13828,5047,4983,20.3,69.6,10.1,38.4,2.8,3,39727,83978,6.8,7.5,7.9,6.3,9,73.5,69.3,5.8,0.964836742,0.226767133,0.006814921,0.256189451,0.838190955,0.16281407,0.095943335,2.402684564,0.925979681
2016,H7J,2,H7J,2.2,5.1,0,01H7J,2215,927,872,14.9,66.8,18.3,48.2,2.5,2.8,37993,81465,9.1,9.6,8.3,8.3,11.4,64.6,62.7,3.4,0.990610329,0.070422535,0.018823529,0.039906103,0.856321839,0.143678161,0.145374449,1.545454545,0.912941176
2016,H7K,2,H7K,1.9,2.9,0,01H7K,22259,8105,8004,17.2,69.4,13.4,42.1,2.8,3.1,39057,88951,5.7,6.2,6.5,4.6,10.6,70.3,65.9,6.2,0.969510808,0.219972702,0.004778157,0.217974972,0.858390518,0.142233313,0.076672104,3.957446809,0.934618032
2016,H7L,2,H7L,3,2.5,0,01H7L,37252,12957,12784,21,67,11.9,39.7,2.8,3.2,42436,92672,6.1,6.3,5.4,5.5,9.2,74.4,70,5.9,0.967746459,0.202215678,0.004487449,0.209648016,0.830329154,0.170062696,0.081847853,4.193251534,0.929787234
2016,H7M,2,H7M,3.9,2.9,0,01H7M,27898,10821,10614,14.1,64.2,21.7,46.9,2.5,2.9,34222,70997,8.9,9.7,9.8,8.1,11.2,63.4,59.3,6.4,0.956849444,0.268136424,0.005464481,0.236812359,0.700612918,0.298915606,0.109272665,2.296529968,0.919612315
2016,H7N,2,H7N,3.3,3.5,0,01H7N,42318,19668,18887,14.8,67,18.2,39.8,2.2,2.8,29489,52039,18.7,22.1,20.9,17.3,20.4,65,59.8,8,0.900416973,0.306107432,0.009443218,0.305211527,0.402539011,0.597460989,0.144185041,1.896551724,0.855050881
2016,H7P,2,H7P,1.8,1.9,0,01H7P,35056,12973,12804,18.2,67.2,14.6,41.8,2.7,3,36332,80469,6.9,8.3,8.8,5.9,9,67.8,64,5.6,0.962868118,0.227945361,0.004695504,0.231360273,0.850664582,0.149335418,0.112071223,2.240654206,0.9336969
2016,H7R,2,H7R,2.8,2.4,0,01H7R,30051,10903,10698,18.9,67.2,13.9,41,2.7,3,35958,79117,7.7,8.1,8,6.7,12.3,71.2,66.7,6.4,0.96799174,0.225090346,0.008260196,0.221094288,0.852680653,0.147319347,0.133802817,1.675057208,0.918132729
2016,H7S,2,H7S,2.1,2.5,0,01H7S,7346,3138,3037,17.1,66.6,16.3,40.7,2.4,3,29068,55445,20,30.7,30.9,17.9,14.3,63,56.3,10.5,0.923076923,0.333791209,0.005494505,0.352335165,0.547854785,0.45379538,0.124837451,1.989583333,0.892682927
2016,H7T,2,H7T,3.1,2.6,0,01H7T,24155,9786,9426,16.2,65.5,18.3,42.2,2.5,3,31993,67994,12.5,13.5,13.1,11.3,15.9,65.8,60.8,7.6,0.922896198,0.393421615,0.002349423,0.32094811,0.685018528,0.314981472,0.126243305,2.375757576,0.872813647
2016,H7V,2,H7V,4.8,4.3,0,01H7V,22594,10205,9427,14.9,56.3,28.9,47.6,2.2,3,23262,43574,27.2,31.9,29.2,25.3,28.2,53.1,47,11.4,0.858593183,0.42218463,0.007009911,0.370800097,0.387885228,0.611583422,0.200683594,1.04136253,0.866357195
2016,H7W,2,H7W,2.5,3.5,0,01H7W,41619,17441,16385,15.7,61.1,23.2,44.4,2.5,3,25969,57009,17.7,20.4,19.2,16.2,19.2,58.1,52.8,9.1,0.906699147,0.450548112,0.004018999,0.291717418,0.59456986,0.40543014,0.16670711,1.390101892,0.887112641
2016,H7X,2,H7X,2,3.2,0,01H7X,26124,8929,8787,20.3,67.3,12.4,40.1,2.9,3.2,37482,90368,7.5,8,7.4,6.6,11.7,72,68.2,5.3,0.957248348,0.29440342,0.003302895,0.258208665,0.841567291,0.158432709,0.083893805,4.244725738,0.922790515
2016,H7Y,2,H7Y,1.3,0.7,0,01H7Y,9796,3411,3331,23.7,67.9,8.4,38.9,2.9,3.2,47499,106866,4.6,5.1,5.7,4.2,7.3,75.4,71.5,5.3,0.965447154,0.24898374,0.005081301,0.18495935,0.924127466,0.075872534,0.039558418,12.58139535,0.944358578
2016,H8N,2,H8N,3.7,5,0,01H8N,29465,13177,12342,16,63.7,20.3,42.2,2.3,2.9,27275,53169,19,23.8,24.7,18.9,14.5,59.4,53.3,10.2,0.856746445,0.41605966,0.00901682,0.455522802,0.43899473,0.56100527,0.1183567,2.476584022,0.873639874
2016,H8P,2,H8P,4.9,4.8,0,01H8P,22706,10971,10280,14.6,62.3,23.1,45.9,2.1,2.8,31879,53650,16.1,17.3,20.7,15.1,17.9,60.4,55.4,8.4,0.938362466,0.242640294,0.009889604,0.203081877,0.397273612,0.602726388,0.103609342,2.81147541,0.886073006
2016,H8R,2,H8R,2.5,4.5,0,01H8R,29913,14205,13010,18.1,67.3,14.6,39.4,2.3,2.9,27117,48328,23.5,28.9,29.6,22.3,20.6,62.9,55.3,12,0.877537326,0.372147651,0.011073826,0.408724832,0.348810437,0.651573292,0.147710039,1.646817248,0.876528533
2016,H8S,2,H8S,5.9,4.6,0,01H8S,24407,11897,10912,15.5,65.7,18.8,41.5,2.1,2.8,28653,47413,24.6,30.8,28.8,22.6,25.7,64.2,57.5,10.4,0.916131888,0.230309735,0.015265487,0.272847975,0.349541284,0.650917431,0.172737514,1.319565217,0.845240761
2016,H8T,2,H8T,2.8,2.6,0,01H8T,14796,6950,6575,16.7,66.9,16.5,43.5,2.2,2.9,39530,68909,12.3,11.6,13.2,11.9,14.9,67,62.5,6.8,0.946379781,0.201161202,0.011270492,0.152611813,0.603487491,0.39727066,0.071038251,6.136752137,0.896967609
2016,H8Y,2,H8Y,2.1,4.3,0,01H8Y,19057,7725,7340,18.8,65.7,15.6,40.2,2.6,3.1,29675,61483,16.8,20.9,21.9,15.2,17.4,62.8,57.5,8.4,0.900239425,0.42537909,0.007714818,0.450651769,0.574846206,0.425153794,0.102461075,3.343137255,0.915025627
2016,H8Z,2,H8Z,1.9,2.7,0,01H8Z,15161,5730,5578,16.7,65.6,17.6,42.6,2.7,3.1,31018,70851,11,13.2,14.6,10,12,64.2,58.8,8.3,0.918238994,0.414763323,0.003641178,0.434955313,0.79103139,0.208071749,0.088790932,3.645390071,0.90878717
2016,H9A,2,H9A,1.6,2.9,0,01H9A,15691,5394,5269,17.8,66.7,15.5,41.1,3,3.3,32811,88937,10.8,11.3,12.4,9.5,15.5,65,60.5,7,0.927660931,0.36042065,0.004141446,0.35457152,0.796208531,0.202843602,0.054533925,8.302325581,0.930756844
2016,H9B,2,H9B,2.9,2.7,0,01H9B,20943,7619,7405,16.5,63.9,19.6,42.6,2.8,3.1,29673,70665,12.3,14.7,13.3,11.4,12.3,62.1,57.1,7.9,0.921386719,0.451904297,0.00244081,0.492799609,0.710330858,0.289669142,0.102625298,3.28372093,0.916214884
2016,H9C,2,H9C,3,2.9,0,01H9C,11613,4130,4049,16.4,69,14.6,44.4,2.8,3.1,40594,102596,6.3,6.6,5.5,5.6,9.1,70.6,66.6,5.6,0.970937913,0.221488331,0.004405286,0.177454866,0.872235872,0.127764128,0.052083333,7.892307692,0.954686806
2016,H9E,2,H9E,1.9,4,0,01H9E,3098,1281,1200,15.8,67.9,16.3,44.6,2.6,2.9,36821,80794,9.6,8.9,10.8,9.6,10.3,67.7,63.7,5.9,0.956168831,0.273905997,0.006482982,0.212662338,0.814049587,0.190082645,0.084745763,4.2,0.95751634
2016,H9G,2,H9G,2,2.8,0,01H9G,15512,5799,5708,15.5,64.4,20,44.6,2.7,3.1,33346,79603,9.8,11.6,12.9,9.1,10,65.3,61,6.5,0.943621134,0.371134021,0.002254428,0.325708763,0.778359511,0.221640489,0.055279503,7.471910112,0.925974026
2016,H9H,2,H9H,2.7,2.9,0,01H9H,25449,9802,9510,15.5,65.9,18.6,44,2.6,3,32530,72728,11.9,14.5,14.4,10.7,12.9,64.4,60.1,6.7,0.912287793,0.358528698,0.007681423,0.357186173,0.703174603,0.297354497,0.072885196,5.362694301,0.913043478
2016,H9J,2,H9J,1.6,2,0,01H9J,21728,7638,7433,16.5,69.6,13.9,43,2.9,3.1,36231,95988,8.1,10.1,10.8,7.5,7.9,69.3,64.3,7.2,0.940398887,0.318877551,0.004174397,0.297541744,0.861652116,0.138347884,0.051094891,8.327731092,0.933411215
2016,H9K,2,H9K,1.8,3.1,0,01H9K,8557,2802,2737,21.3,71.5,7.1,39.1,3.1,3.3,38613,100587,7.8,9.3,9.6,6.8,11.7,71.9,66.5,7.6,0.920774648,0.36443662,0.005868545,0.406103286,0.813868613,0.186131387,0.059384942,8.053571429,0.944444444
2016,H9P,2,H9P,1.6,3.9,0,01H9P,3925,1541,1505,15.4,68.9,15.7,42.7,2.6,3,33625,72229,8.3,8.8,6.3,7.9,9.8,70.4,67.4,4.4,0.967088608,0.267088608,0.006329114,0.317721519,0.77124183,0.22875817,0.090712743,3.19047619,0.904214559
2016,H9R,2,H9R,4.1,2.3,0,01H9R,23861,9342,9023,15.8,62.1,22.2,46.1,2.5,3,37582,80064,8.4,9.1,7.1,7.7,10.4,64.2,60.1,6.4,0.936277741,0.279718743,0.00571303,0.25422984,0.720376523,0.279069767,0.042942177,10.36633663,0.904825144
2016,H9S,2,H9S,2.9,4.2,0,01H9S,22580,10830,10244,13,63.5,23.5,47.7,2.2,2.8,37945,67785,11.6,12,10.1,11.5,11.3,63.1,59.2,6.2,0.939380128,0.243107769,0.014354067,0.180264357,0.592266275,0.407733725,0.06006006,7.007142857,0.883218391
2016,H9W,2,H9W,1.6,2.3,0,01H9W,19324,6828,6662,17.8,63.9,18.3,44.8,2.9,3.1,46614,123392,6.1,6.9,5.5,6.2,4.5,63.4,59.7,5.8,0.944298476,0.232325887,0.005254861,0.129006831,0.897147147,0.102852853,0.017057569,36.40625,0.929954895
2016,H9X,2,H9X,5.1,4.2,0,01H9X,9702,3951,3640,13.5,65.3,21.3,46.8,2.5,3,38865,89710,11.2,9.9,12.2,12.6,7.4,63.2,58.6,7.3,0.901648352,0.207578254,0.014277869,0.125205931,0.717032967,0.282967033,0.029189189,18.55555556,0.884594147
2016,J0A,2,J0A,3.2,4.8,0,01J0A,18840,8996,7989,17.7,63.5,18.8,44.6,2.3,2.8,29701,56344,14.2,13.2,10.7,12.3,22.2,64.9,61.3,5.6,0.995410367,0.017008639,0.013502565,0.008099352,0.791016843,0.208359326,0.21102284,0.548235294,0.915416098
2016,J0B,2,J0B,3.6,5.9,0,01J0B,62359,32233,26489,17.2,62.4,20.5,46.4,2.3,2.8,30583,56947,14.5,13.6,13.1,12.9,20.5,62.1,58.5,5.8,0.98880719,0.035130719,0.016339869,0.008823529,0.794561934,0.205249245,0.182599356,0.782352941,0.908168317
2016,J0C,2,J0C,3.4,5.4,0,01J0C,22745,10130,9394,18.8,64.7,16.5,41.5,2.4,2.8,31197,58030,12.8,10.5,8.9,11,23.2,66.6,62.9,5.7,0.995742774,0.014788259,0.010306968,0.005825678,0.786247335,0.213752665,0.206134969,0.5,0.909624944
2016,J0E,2,J0E,3.3,4.3,0,01J0E,48182,27506,20995,16,62.1,21.8,48.6,2.3,2.7,32262,60386,13.8,14.5,13.8,12.6,16.7,61.2,58,5.2,0.988483888,0.044796619,0.012466984,0.012150026,0.789297659,0.210702341,0.16266137,0.93040293,0.913094476
2016,J0G,2,J0G,2.7,5.4,0,01J0G,18556,9287,8250,14.8,65,20.2,48.2,2.2,2.7,28719,54187,16.2,14.9,13.9,13.9,24.5,60.7,56.5,6.9,0.995673337,0.022174148,0.032720389,0.009734992,0.807854985,0.189728097,0.216322517,0.438636364,0.914940022
2016,J0H,2,J0H,2.6,3.8,0,01J0H,52238,22562,21295,19,65.4,15.5,41.2,2.4,2.9,32783,61263,12,11.2,9.8,10.1,21.2,68.2,64.6,5.2,0.992158002,0.019169329,0.012103021,0.009584665,0.780155185,0.220079944,0.210116732,0.46043771,0.913695141
2016,J0J,2,J0J,4.1,4.5,0,01J0J,41213,18808,17028,16.5,64.5,19,45.2,2.4,2.8,31197,60406,12.6,13.3,10.3,10.9,17.3,64.7,61.6,4.9,0.990225192,0.038356842,0.013612177,0.011878248,0.800410317,0.199589683,0.193207894,0.572446556,0.903048476
2016,J0K,2,J0K,4,6.1,0,01J0K,139128,75674,61387,15,64.2,20.9,48.4,2.2,2.7,28348,52620,17.3,18,16.4,15.5,22.3,58.2,53.8,7.6,0.995206031,0.020639684,0.027958721,0.010392652,0.773967582,0.220900872,0.223046849,0.431669638,0.90670166
2016,J0L,2,J0L,2.9,4,0,01J0L,75957,32166,30833,18.9,66.2,14.9,39.8,2.4,2.8,36077,69531,9.4,9.3,7.7,7.8,16.4,69.9,66.6,4.7,0.989998666,0.031668778,0.010600707,0.024668311,0.770465229,0.229534771,0.185277679,0.650834403,0.897380502
