year,geo_code,geo_level,FSA,GNR,GNR_LF,data_quality_flag,alt_geo_code,pop_2016,num_private_dwellings,num_dwellings_occupied,pct_age_0_14,pct_age_15_64,pct_age_64_plus,median_age,avg_household_size,avg_census_family_size,median_income_recipients,median_income_household,pct_LIM_AT,pct_LIM_AT_age_under18,pct_LIM_AT_age_under6,pct_LIM_AT_age_18_64,pct_LIM_AT_age_65_plus,pct_participation_rate,pct_employed,pct_unemployed,pct_cdn_citizens,pct_immigrants,pct_aboriginal,pct_visible_minority,pct_home_owners,pct_home_rent,pct_education_none,pct_education_uni_higher,pct_non_movers,donation,avg_donation
2016,L2W,2,L2W,2.0,6.3,00000,01L2W,2043,678,671,21,67.7,11.2,38.5,3,3.2,33899,89984,20.4,31.5,34.6,18.8,2.2,64.6,60,7.1,0.9383886255924171,0.2796208530805687,0.02132701421800948,0.32304038004750596,0.6642335766423357,0.34306569343065696,0.03431372549019608,13.142857142857142,0.9307875894988067,1000,0.48947626040137054
2016,L3B,2,L3B,4.3,7.0,00000,01L3B,22980,10728,10255,14.3,65.3,20.4,46,2.2,2.7,27134,49180,22.4,31,34.2,22,15.8,56.6,50.8,10.1,0.9815964523281596,0.08470066518847007,0.05056553559547571,0.039689578713968957,0.6531904529956162,0.3468095470043838,0.14885034288019364,0.5284552845528455,0.8670546105640108,2800,0.12184508268059181
2016,L3C,2,L3C,2.8,4.1,00000,01L3C,31670,13545,13159,15.2,63,21.8,45.4,2.4,2.8,32216,65020,13.4,18.4,19.7,13,9.9,59,54.5,7.7,0.967333867093675,0.12089671737389912,0.02914331465172138,0.0589271417133707,0.741923223109084,0.25845686050931205,0.07834534628643058,2.476,0.8725189607874778,12800,0.4041679823176508
2016,L3K,2,L3K,3.9,3.3,00000,01L3K,18226,8708,8028,13.4,61.7,24.8,50.1,2.2,2.7,29997,56800,16,22.1,24.9,15.8,12.3,55.7,50.3,9.7,0.981941309255079,0.10158013544018059,0.05165114309906858,0.02032176121930567,0.7401623985009369,0.2598376014990631,0.12132752992383025,0.9641255605381166,0.8827880512091039,6200,0.3401733786897838
2016,L3M,2,L3M,2.8,3.3,00000,01L3M,26845,10417,10214,17.5,63.2,19.3,43.6,2.6,2.9,41626,93115,6,6.9,6.3,5.6,6.3,66.6,63.5,4.7,0.9742082306087616,0.1574056514318225,0.01270864946889226,0.053859283140527216,0.8560235063663075,0.14397649363369247,0.06779053084648494,4.195767195767195,0.9034548944337812,19700,0.733842428757683
2016,L3P,2,L3P,2.3,3.6,00000,01L3P,37764,12889,12601,14.6,65.8,19.6,46.1,3,3,34795,100291,9.9,12.3,13.9,9.3,9.7,63.8,59.8,6.3,0.9212420042643923,0.4375,0.003864605543710021,0.4859389577502332,0.8827969805323799,0.11720301946762018,0.06538076152304609,6.605363984674329,0.9214870487182929,30200,0.7997034212477492
2016,L3R,2,L3R,2.2,3.8,00000,01L3R,62298,20441,19587,13.8,68.1,18.1,44.3,3.2,3,24936,82036,17.7,22.4,24.8,17.3,14.2,58.9,54.2,8,0.838872186560494,0.6248984235332358,0.0011375639879743235,0.8136832696839197,0.8697650663942799,0.12997957099080695,0.14190981432360741,2.888888888888889,0.8875439600883291,139800,2.2440527785803717
2016,L3S,2,L3S,1.7,2.3,00000,01L3S,56117,14906,14287,16.7,70.4,12.9,38.2,3.9,3.3,22284,84688,15.4,22.3,24.9,13.9,11.9,62.5,56.8,9.1,0.8623640577643074,0.6449456231057229,0.001961133891959351,0.9321625958281333,0.8725936296814841,0.12705635281764088,0.18738941611709828,1.5399141630901287,0.9170266378689704,2300,0.0409857975301602
2016,L3T,2,L3T,2.6,3.4,00000,01L3T,50669,20181,19526,12.8,66.2,21.1,45.7,2.6,2.8,31990,79455,17.7,20.1,18.6,18.2,14.4,62,57.9,6.5,0.8572559889130865,0.5799841615521679,0.0027717283706196793,0.5837457929122946,0.7752176139272914,0.22452636968766002,0.04314079422382672,12.92050209205021,0.8733027156549521,120500,2.3781799522390417
2016,L3V,2,L3V,4.1,4.4,00000,01L3V,44915,20774,18841,14.4,62.7,22.9,47.3,2.3,2.7,31088,61321,15.5,21.6,27.4,14.9,12.2,59.6,55,7.7,0.983561328888378,0.085067249109093,0.07184733877457179,0.04287849178066445,0.7015678979537603,0.2944459208078661,0.14903952307352616,1.145185185185185,0.8617292535929532,296500,6.601358120895024
2016,L3X,2,L3X,1.7,2.9,00000,01L3X,42239,13013,12857,21.2,70.5,8.4,37.4,3.3,3.3,37504,113801,9.1,11.4,11.8,8.4,7.9,73.9,69.3,6.3,0.9238241914465111,0.34403506693519725,0.01018957345971564,0.357303637009833,0.8790697674418605,0.12093023255813953,0.06790916880891174,5.870662460567823,0.8964567871678238,12200,0.2888325954686427
2016,L3Y,2,L3Y,3.5,3.4,00000,01L3Y,44469,17251,16690,13.9,67.1,19,45.6,2.6,2.9,35308,82755,10.9,15.3,16.4,9.9,10.4,67.7,63.1,6.7,0.9545190182621844,0.21600558334302664,0.02058857741072467,0.15703152262417122,0.7302493241213578,0.26945028537098226,0.096044002538608,2.843612334801762,0.8903225806451613,583200,13.114754098360656
2016,L3Z,2,L3Z,2.8,4.4,00000,01L3Z,33666,11312,11009,20.7,68.1,11.2,36.8,3,3.1,36318,92741,9,12.6,12.4,7.5,9.5,72.2,68,5.8,0.9377904362164593,0.2795682806175986,0.017541229385307347,0.2130115424973767,0.8244897959183674,0.17596371882086168,0.1502508581991022,1.3093145869947276,0.8743519365660263,7700,0.22871740034456128
2016,L4A,2,L4A,2.6,2.8,00000,01L4A,42174,14433,14174,20.9,63.2,15.9,39.5,2.9,3.1,41070,102022,8.1,9.3,8.6,7.7,7.4,68.4,64.9,5.1,0.9438579654510557,0.3252159309021113,0.007197696737044146,0.3742802303262956,0.8862190812720848,0.1137809187279152,0.07253536941387828,4.934984520123839,0.8980659287191339,25700,0.6093801868449755
2016,L4B,2,L4B,2.2,3.3,00000,01L4B,35858,12367,11975,14.1,69.3,16.6,43.4,3,3,28450,83578,17.4,19.8,21,16.7,17.8,61.7,57.3,7.2,0.8471578947368421,0.655578947368421,0.0016842105263157896,0.8172631578947368,0.8335414065751144,0.16604244694132334,0.0437902028698664,13.141242937853107,0.8896434634974533,56900,1.5868146578169446
2016,L4C,2,L4C,2.7,4.5,00000,01L4C,71152,27583,26312,13.3,67.8,18.9,45.6,2.7,3,29326,74046,17.9,22.6,23.1,16.7,17.9,62.8,58.2,7.4,0.8726241134751773,0.5449645390070922,0.0034754237889212,0.44251365345059934,0.7355796687607081,0.2646106986483914,0.059718818521862505,7.676025917926566,0.880225827199314,87500,1.2297616370586912
2016,L4E,2,L4E,1.8,2.8,00000,01L4E,52207,15905,15449,22.6,68.4,9,38.5,3.4,3.3,34979,108774,12.3,13.3,13.5,12.1,10.1,71.5,67,6.2,0.8839842625467805,0.5114672296324729,0.0031666826600134346,0.5432300163132137,0.915210355987055,0.08478964401294499,0.0489402033430984,10.338028169014084,0.8857447427076267,91700,1.7564694389641236
2016,L4G,2,L4G,2.5,3.6,00000,01L4G,55445,19381,18851,17.8,69.2,13.1,41.5,2.9,3.1,40382,106708,8.9,11.2,12,8.3,7.7,71.1,66.9,5.9,0.9349236815647565,0.3018005666758066,0.007311945891600402,0.26862261219266975,0.8389920424403183,0.16127320954907162,0.0475404423902278,9.125,0.8729587600332134,59000,1.064117594012084
2016,L4H,2,L4H,1.8,3.4,00000,01L4H,68382,19325,19003,23.9,67.7,8.4,35.9,3.6,3.4,38128,117095,7.3,9.6,8.9,6.5,6.1,72.8,69,5.3,0.9367690058479532,0.3999269005847953,0.0016812865497076023,0.40119891804956503,0.9423987375065754,0.05733824302998422,0.11335593220338983,3.0562200956937797,0.9089765411085621,208200,3.044660875669036
2016,L4J,2,L4J,2.1,2.7,00000,01L4J,77214,26277,25783,17,66.3,16.8,42.5,3,3.2,35217,97967,11.3,11.2,12.5,10.7,13.8,66.5,62.2,6.5,0.8983006535947713,0.512321066736388,0.0011765474867638408,0.31819073142035426,0.8604425465838509,0.13955745341614906,0.03167587476979742,17.608527131782946,0.904542158349265,63700,0.8249799259201699
2016,L4K,2,L4K,2.3,4.0,00000,01L4K,15591,5558,5033,14.9,69.1,16.1,43.1,3.1,3.1,31788,92123,8.2,9.9,8.3,7.5,9,66.9,62.6,6.3,0.9118501775912173,0.5773329028091702,0.0035506778566817302,0.4536648369389732,0.8522954091816367,0.14770459081836326,0.09027373325567851,4.341935483870968,0.9187784275503573,8000,0.5131165415945097
2016,L4L,2,L4L,2.9,4.1,00000,01L4L,54282,18774,18224,12.7,63.8,23.5,47.3,2.9,3,35091,97503,6.7,9.5,9.4,6,6.7,62.4,59.1,5.2,0.9389627410597267,0.45000936154278226,0.003182924545965175,0.21194532859015167,0.8974429474841903,0.10283200439923014,0.10780269058295965,2.820299500831947,0.9304339640402899,332000,6.116207951070336
2016,L4M,2,L4M,3.7,4.0,00000,01L4M,45991,18988,18005,16.6,68.2,15.2,38.4,2.5,2.9,32070,71359,14,17.3,18.5,13.6,11.4,67.7,62.7,7.4,0.9578319902859035,0.131154780304703,0.04095826893353941,0.10432766615146831,0.65572858731924355,0.34454949944382646,0.09896362527941475,2.277207392197125,0.8330731489741302,95100,2.0677958731056076
2016,L4N,2,L4N,3.2,3.4,00000,01L4N,98663,36532,35628,18.6,68,13.4,38.9,2.7,3,34756,81891,11.1,15.5,17.8,10.1,8.4,70.4,65.2,7.3,0.9681614118375561,0.13535270137778008,0.035915165901233295,0.09933433097683059,0.7457508076977104,0.25424919230228965,0.10633505396527453,1.9037952338923212,0.858919427317379,33400,0.33852609387511023
2016,L4P,2,L4P,2.5,4.1,00000,01L4P,28916,10856,10297,18.1,69.7,12.3,39.4,2.8,3,35743,85733,10.4,13.4,13.5,9.3,11.4,71.1,66.5,6.5,0.9703212290502793,0.14001396648044692,0.02287410511611664,0.09654329608938547,0.8249272550921436,0.17507274490785646,0.134886572654813,1.0818181818181818,0.8920303940625552,9200,0.31816295476552775
2016,L4R,2,L4R,4.2,3.7,00000,01L4R,18153,8286,7901,13.5,61.2,25.3,50.4,2.2,2.6,28551,55813,17.9,24.8,26.8,18.1,12.8,55.2,50.5,8.6,0.9801531046214913,0.08763471355643788,0.13726602382302894,0.03515735752764389,0.6787072243346007,0.32192648922686945,0.13297587131367292,1.1653225806451613,0.8591026007430694,39600,2.181457610312345
2016,L4S,2,L4S,2.2,2.0,00000,01L4S,35803,10607,10379,17.3,70.4,12.2,42.4,3.4,3.2,27458,100683,15.5,18.1,17.8,14.4,16.3,64.5,60.1,6.8,0.8552354181307098,0.6410400562192551,9.838369641602248e-4,0.775966268446943,0.9032258064516129,0.09725565719788155,0.04780066107297229,11.632978723404255,0.9090651958704568,13100,0.3658911264419183
2016,L4T,2,L4T,2.9,5.4,00000,01L4T,38445,12359,11459,19.5,66.7,13.9,35.9,3.3,3.2,23019,61835,21.7,31,34.5,19.6,14.9,61.7,55.1,10.7,0.7799555729779172,0.6037637219027705,0.00797177208572922,0.8250359336208023,0.637276298559581,0.36272370144041904,0.1709637046307885,1.6002928257686677,0.8516657852987837,1200,0.031213421771361684
2016,L4V,2,L4V,NA,NA,09999,01L4V,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,60
2016,L4W,2,L4W,3.3,2.7,00000,01L4W,20761,7337,7199,12.8,63.8,23.4,48,2.8,2.9,35135,89424,10.3,17.7,17.9,9.3,7.4,63.6,59.7,6.2,0.9264889110391229,0.5225517069524047,0.0057299451918286,0.3171400099651221,0.7881533101045296,0.2118466898954704,0.07172605275335493,5.335483870967742,0.9291813159216474,3700,0.17821877558884447
2016,L4X,2,L4X,2.8,3.5,00000,01L4X,19592,7183,6928,18.8,66.7,14.5,39.2,2.8,3.1,26738,60429,22.7,34.8,37.1,20.3,14.5,62.7,56.6,9.6,0.8399275924489268,0.5448668218257047,0.005947763123868632,0.4618567364882338,0.4833815028901734,0.5166184971098265,0.1336872586872587,2.3140794223826715,0.866475045727724,7500,0.3828093099224173
2016,L4Y,2,L4Y,2.7,4.1,00000,01L4Y,23796,9170,9012,15.3,64.3,20.4,44.8,2.6,2.9,31960,72815,15,22.8,25.7,13.7,11.7,61.4,56.7,7.7,0.8891949152542373,0.48400762550307136,0.007625503071383181,0.3396186440677966,0.6855555555555556,0.3138888888888889,0.12454945935122147,2.4115755627009645,0.8933988464003418,39900,1.6767523953605648
2016,L4Z,2,L4Z,2.8,2.7,00000,01L4Z,38102,13151,12758,16,71.7,12.3,38.6,3,3.1,31234,80869,15.2,22.9,25.3,13.6,11.2,69.1,63.4,8.2,0.8536391356224314,0.5926564156945917,0.0034464475079533405,0.6401962084051438,0.716692789968652,0.2829153605015674,0.09132524605172808,4.4411027568922306,0.8818254817987152,3800,0.0997322975171907
2016,L5A,2,L5A,2.9,2.1,00000,01L5A,47828,18649,18283,16.4,67.1,16.5,40.6,2.6,3,27951,61511,20.6,31.2,33.1,18.2,17.4,63.7,58,8.9,0.8278229639801415,0.5786415971268617,0.0047533537551494665,0.5340657019119045,0.5001365001365001,0.49986349986349987,0.10892214434551999,3.0608695652173914,0.8631994873985477,36000,0.7526971648406791
2016,L5B,2,L5B,2.8,4.7,00000,01L5B,63394,26478,24822,15.9,69.9,14.2,37.3,2.5,3,27712,63412,24.2,33.2,32.2,22.5,19.8,63.7,57.6,9.6,0.7712235950577919,0.6286966919091271,0.005340773216420885,0.6716620167397369,0.588436744560838,0.4117647058823529,0.08165239016302846,5.6818950930626055,0.8162968939088342,30100,0.47480834148342116
2016,L5C,2,L5C,2.0,4.5,00000,01L5C,29687,10243,9842,15,68.7,16.2,42.3,3,3,29877,82670,13.9,20.6,21.5,13.2,8.9,63.7,58.4,8.4,0.8724978973927671,0.5400403768506057,0.0058882907133243605,0.5430686406460296,0.7729124236252546,0.22708757637474541,0.09550387596899225,3.7045454545454546,0.9078254965201155,10000,0.33684777848890085
2016,L5E,2,L5E,2.7,4.8,00000,01L5E,12731,5438,5309,14,67,19,45.9,2.4,2.8,37443,78933,11,14.6,14.2,10.8,8.3,65.7,60.8,7.5,0.9417741305197342,0.34232121922626024,0.012504884720593983,0.19734271199687378,0.771050141911069,0.22894985808893092,0.10442600276625173,3.013245033112583,0.8988188976377953,3800,0.2984840153954913
2016,L5G,2,L5G,3.0,3.6,00000,01L5G,20206,8892,8599,14.9,67.7,17.4,44.7,2.3,2.9,40293,77945,12.6,15,15.1,12.1,12.3,67.3,62.3,7.4,0.9201712415008814,0.3267002518891688,0.012594458438287154,0.20221606648199447,0.554846198491004,0.4451538015089959,0.07567804024496938,5.404624277456647,0.8841571609632446,70100,3.4692665544887658
2016,L5H,2,L5H,2.6,2.2,00000,01L5H,17608,6535,6330,15.5,67.7,16.8,45.6,2.8,3.1,46543,118374,9,10.2,10.7,9.2,6.6,68.4,64,6.6,0.9275486827033219,0.3348610713262675,0.0074455899198167235,0.26403207331042383,0.7968253968253968,0.20317460317460317,0.03815580286168521,13.930555555555555,0.9059434506635892,44700,2.5386188096319855
2016,L5J,2,L5J,2.7,4.1,00000,01L5J,28089,10588,10404,15.2,67.6,17.2,43.3,2.7,3,38243,88843,9.7,14.2,13,8.7,8.4,67.8,62.8,7.3,0.9291508923742564,0.3495583198125113,0.014241932576167298,0.2832161528754282,0.7648467432950191,0.23515325670498086,0.07652060170045781,5.085470085470085,0.8911539861667274,47700,1.6981736622877284
2016,L5K,2,L5K,3.5,5.2,00000,01L5K,13967,4722,4669,18.3,64.5,17.3,40.9,2.9,3.1,32380,82859,17.5,27.2,30.9,15.9,9.6,63.9,57.8,9.5,0.8838923700700332,0.4247787610619469,0.009952082565425728,0.4244100294985251,0.6659528907922913,0.3340471092077088,0.0839802399435427,4.781512605042017,0.8977230309817096,5100,0.3651464165533042
2016,L5L,2,L5L,2.9,3.3,00000,01L5L,44860,15619,15262,14.7,68.3,17,42.8,2.9,3.1,34567,93909,12.7,19.7,20.5,11.9,8.2,65.3,59.9,8.3,0.908793686583991,0.4401352874859076,0.007103393843725336,0.4401849137445033,0.7998691955526488,0.2001308044473512,0.0663135593220339,5.9105431309904155,0.9098248806004093,40400,0.9005795809184128
2016,L5M,2,L5M,1.9,2.5,00000,01L5M,104868,32003,31049,18.6,70.2,11.3,38.5,3.4,3.3,31478,98908,13.9,19.6,18.9,12.2,11.6,67,61.1,8.7,0.8576924926658009,0.5972876791382129,0.0033663556795229393,0.714869673944407,0.809216886883661,0.190944247502417,0.05449567214273097,9.959481361426256,0.8847385272145144,20400,0.19453026662089484
2016,L5N,2,L5N,2.0,3.5,00000,01L5N,84829,27354,27003,17.8,71.4,10.8,39.2,3.1,3.2,36845,100355,8.6,12.2,12.2,7.4,8.7,72.1,67,7.1,0.9097522029688332,0.4484267802223799,0.007274232657164824,0.4898864442867282,0.8312962962962963,0.16870370370370372,0.062414912556288615,6.308724832214765,0.8993364815589695,25700,0.3029624303009584
2016,L5R,2,L5R,2.0,4.1,00000,01L5R,37126,12508,12064,14.6,70.6,14.7,40.7,3.1,3.1,28676,82185,15.3,22.7,24.1,13.7,13.6,65.5,59.9,8.5,0.8578556979096427,0.6338503034389751,0.0024275118004045853,0.738098449089683,0.7608785743887277,0.23870700372979695,0.09569150202332778,4.373134328358209,0.8835849313205494,5900,0.15891827829553412
2016,L5S,2,L5S,NA,NA,09999,01L5S,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,L5T,2,L5T,NA,NA,09999,01L5T,5,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,1240
2016,L5V,2,L5V,1.8,2.9,00000,01L5V,50821,13858,13621,17,72.5,10.4,38.1,3.7,3.4,28072,100925,12.5,19.2,19.2,10.7,10.7,67.7,61.4,9.3,0.8762449462577655,0.6227196528941918,0.0018735824869342275,0.787200473326102,0.8398093841642229,0.16055718475073313,0.08543965824136704,5.45625,0.9098669843160612,9700,0.19086598059857146
2016,L5W,2,L5W,2.0,2.7,00000,01L5W,24871,6370,6294,21.5,70.5,8,35.9,3.9,3.5,32066,114643,9,12.6,12.4,8,6.5,70.9,66.1,6.8,0.8827823970796999,0.5751368890691543,0.00283860502838605,0.7737226277372263,0.9144215530903328,0.08557844690966719,0.09198374584410787,5.020080321285141,0.9091281211625051,3000,0.12062241164408347
2016,L6A,2,L6A,2.1,4.0,00000,01L6A,85794,25222,24787,21,68.8,10.2,37.6,3.4,3.3,34505,108180,9.4,11.7,11,8.6,8.5,71.9,67.6,5.9,0.9135650749063671,0.47252618643571886,0.0016970973782771536,0.43469101123595505,0.9053754781558284,0.09442319307429031,0.0867015036792151,4.498154981549815,0.9180715764566696,13600,0.1585192437699606
2016,L6B,2,L6B,2.2,2.6,00000,01L6B,29411,8497,8298,23.6,66.8,9.6,36.3,3.5,3.3,34993,105149,9.7,11.1,11,9.1,10,70.7,65.9,6.8,0.914004489725436,0.5276243093922652,0.004488950276243094,0.8107734806629834,0.8918269230769231,0.10817307692307693,0.0834355828220859,5.393382352941177,0.8808109052778749,5000,0.17000442011492298
2016,L6C,2,L6C,1.9,3.2,00000,01L6C,50929,15344,15045,19.7,69.4,11,39.3,3.4,3.2,29300,98251,15.6,17.3,17.3,15.3,13.4,64.5,60.4,6.4,0.8642822146006859,0.6237138657520823,0.0012738853503184713,0.8864282214600686,0.9135350848021284,0.08646491519787164,0.07566248256624826,6.709677419354839,0.8958993660855784,6200,0.12173810599069293
2016,L6E,2,L6E,1.6,3.0,00000,01L6E,36356,10714,10561,21.6,66.6,11.9,37.8,3.4,3.2,29559,96604,12.9,14.9,15.1,12.6,10,66.2,62,6.4,0.8666758392955421,0.5869565217391305,0.0017889087656529517,0.8736929003852504,0.9318181818181818,0.06818181818181818,0.10010136847440446,4.440506329113924,0.9082556035082835,7100,0.1952910111123336
2016,L6G,2,L6G,3.1,6.9,00001,01L6G,5370,3139,2752,11.5,77,11.5,35,1.9,2.5,26656,50121,33.6,42.1,42.3,31.4,36.6,64.7,58,10.4,0.7340129749768304,0.6388888888888888,0.001851851851851852,0.8572752548656163,0.590990990990991,0.4072072072072072,0.054929577464788736,8.820512820512821,0.7223264540337712,100,0.0186219739292365
2016,L6H,2,L6H,2.5,2.4,00000,01L6H,60913,21246,20544,17.8,69.1,13.1,41,2.9,3.2,39800,110184,10,12.5,11.3,9.7,7,70.1,65.3,6.9,0.9058481957693902,0.3515015762402522,0.006968063044379925,0.3226047283284944,0.8351594838081324,0.16508400292184075,0.04080370942812983,12.549242424242424,0.8900300601202404,35800,0.5877234744635792
2016,L6J,2,L6J,2.6,3.7,00000,01L6J,24673,8639,8313,16.9,64.5,18.6,45.4,2.9,3.2,49124,147405,7.4,10.4,9.6,7.2,4.1,64,59.5,7.1,0.9217229240008283,0.31897265948632975,0.005384137502588528,0.25491820252640296,0.8544685990338164,0.14553140096618358,0.025300705101617586,24.37704918032787,0.8979379295980005,301800,12.231994487901755
2016,L6K,2,L6K,3.9,6.0,00000,01L6K,13009,6236,5771,12.7,64.9,22.4,46.2,2.2,2.8,33234,65237,16.1,23,18.1,14.3,16,61.5,57.5,6.6,0.8737412858249419,0.38807126258714175,0.01548586914440573,0.24360960495739736,0.5012942191544435,0.4995685936151855,0.09031791907514451,4.144,0.823046875,77600,5.965101083865017
2016,L6L,2,L6L,2.7,3.3,00000,01L6L,29742,11708,11296,16.2,62.1,21.7,46.3,2.6,3,43203,104634,8.1,9.7,8.3,8.2,6.4,63,58.9,6.5,0.9302798982188295,0.3112807463952502,0.007463952502120441,0.18676844783715013,0.8098186643078283,0.18973905351614329,0.04201400466822274,11.119047619047619,0.8826042378673957,39900,1.341537220092798
2016,L6M,2,L6M,2.1,2.5,00000,01L6M,65493,20788,20345,23.2,67.3,9.5,38.5,3.2,3.3,44873,127398,9.8,12.6,11.3,9,7.1,72.2,67.1,7.1,0.8885379756586043,0.3971653058080419,0.0068551182315335435,0.38242316875914656,0.8771800540407763,0.12281994595922378,0.034952012605643894,16.4672131147541,0.8803578374173473,20400,0.31148367001053545
2016,L6P,2,L6P,2.0,4.6,00000,01L6P,82182,19288,18807,22,67.9,10.1,34.7,4.4,3.4,26139,102070,9,12.9,13.6,7.9,5.4,67,62,7.5,0.8677584942556832,0.581790406355026,0.0020776046440574396,0.894286587228842,0.913563829787234,0.08670212765957447,0.1515430677107324,2.2059270516717326,0.8882083642662707,1600,0.019468983475700277
2016,L6R,2,L6R,2.1,3.4,00000,01L6R,88002,21754,21089,21.5,68.3,10.3,34.6,4.2,3.4,25439,91710,10.6,15,16.7,9.3,6.8,66.7,61,8.7,0.8228803384597794,0.596535361042822,0.00200102910068035,0.8960548885077187,0.900094921689606,0.09990507831039393,0.1524822695035461,1.9901338971106413,0.8806877387981938,1900,0.021590418399581826
2016,L6S,2,L6S,2.5,3.8,00000,01L6S,53308,17526,16925,16.8,68.6,14.7,39.8,3.1,3.1,32333,86240,10,16.6,18.8,8.7,6.4,66.7,61.3,8.1,0.8942846469929026,0.4526011020827496,0.014194994396712738,0.5703212551363467,0.8383480825958702,0.16135693215339234,0.12708044382801664,2.0613915416098227,0.9009714231821183,31500,0.5909056801980941
2016,L6T,2,L6T,3.0,4.7,00000,01L6T,38451,13943,13419,19.1,67.2,13.7,37.4,2.8,3,28297,64932,18.5,29.1,29.8,15.6,14,64.4,58.8,8.7,0.8453459367204936,0.48483654982276486,0.009189969804384928,0.6409347512143889,0.5645041014168531,0.43586875466070096,0.141747572815534,1.792808219178082,0.8501728263759638,7400,0.19245273204858132
2016,L6V,2,L6V,2.7,5.0,00000,01L6V,41853,14529,13913,18.9,68.7,12.4,37.5,3,3.1,29914,73573,14.2,21.1,22.4,12.1,12.9,66.3,60.7,8.5,0.8844817255841821,0.4544038346315159,0.01689634511683643,0.5705212702216896,0.6896799712333693,0.3106796116504854,0.1526156506701254,1.3994334277620397,0.8655829188402281,5800,0.13858026903686713
2016,L6W,2,L6W,2.9,3.9,00000,01L6W,22128,8381,8107,16.3,66.3,17.4,41.2,2.7,2.9,31872,71462,14.4,21.8,24.9,12.6,11.9,63.6,58.6,7.9,0.8860294117647058,0.4132781989432575,0.017922794117647058,0.46530330882352944,0.6283240568954854,0.3716759431045145,0.14611486486486486,1.6849710982658959,0.872596710678712,5700,0.2575921908893709
2016,L6X,2,L6X,2.4,4.8,00000,01L6X,67070,19891,19341,21,69.2,9.8,35.6,3.4,3.2,31357,90087,10.3,14.7,15.2,8.9,8.5,70.1,64.2,8.4,0.8834462001504891,0.5072605522534046,0.008652471597321496,0.7002482883154014,0.8106921487603306,0.18930785123966942,0.11169923995656894,2.8080194410692587,0.8616356990557417,8600,0.12822424332786642
2016,L6Y,2,L6Y,2.6,4.5,00000,01L6Y,87654,26401,25363,18.8,69,12.1,35.6,3.4,3.2,26603,81078,13.9,18,18.7,12.9,11.5,67.1,61,9.1,0.818265417552733,0.5623311684579574,0.005345134777860796,0.7712512213345595,0.7124531280836787,0.287349516479179,0.12446626814688301,2.979416809605489,0.8484866123399302,13400,0.1528737992561663
2016,L6Z,2,L6Z,2.5,3.4,00000,01L6Z,32749,10267,9944,17,70.8,12.2,38.9,3.3,3.1,34879,99206,8.7,13.6,14.6,7.6,6.8,70.7,65.4,7.5,0.9094241637391172,0.3989613563464182,0.01053917824957996,0.49686879486787844,0.88598694123556,0.11451531893520844,0.1166936790923825,2.240740740740741,0.8972222222222223,8000,0.24428226816085988
2016,L7A,2,L7A,1.9,3.3,00000,01L7A,80236,21449,21103,24.1,69,7,33.2,3.8,3.4,31999,98633,8.8,12.2,13.1,7.6,6,72.7,66.8,8.2,0.8703116253032283,0.53088262735585,0.0047272501088511535,0.7827952976301549,0.9101229895931883,0.08987701040681173,0.11041902604756512,2.852307692307692,0.8378310054983252,1400,0.017448526845804876
2016,L7B,2,L7B,2.5,4.0,00000,01L7B,14863,5104,4745,18.9,66.3,14.8,41.5,3.1,3.2,44446,128695,7.6,9.8,8.1,7,6.5,69,66.2,4.2,0.9543010752688172,0.2825940860215054,0.003360215053763441,0.167002688172043,0.9018987341772152,0.0981012658227848,0.05750798722044728,7,0.8724055801292957,262800,17.681490950682903
2016,L7C,2,L7C,2.1,5.7,00000,01L7C,24632,7875,7599,19.2,67.7,13.1,39.1,3.2,3.1,40603,114146,6,7.5,6.5,5.4,6.1,70.4,66.7,5.2,0.9475396502643351,0.3247254981699878,0.010571254319983736,0.34322895485969906,0.9060446780551905,0.09329829172141918,0.09608938547486033,3.1627906976744184,0.8602880658436214,16700,0.6779798635920754
2016,L7E,2,L7E,2.2,3.8,00000,01L7E,33934,11128,10894,19.1,68.4,12.5,40.9,3.1,3.2,41852,112722,5.2,6.2,5.7,4.7,6.2,73.8,69.3,6,0.9669384729429207,0.20818505338078291,0.007857672349888807,0.09310600444773906,0.9131832797427653,0.08727606798346348,0.09283746556473829,2.655786350148368,0.9300134589502019,100200,2.9527907113809158
2016,L7G,2,L7G,2.5,3.2,00000,01L7G,46057,16025,15745,18.9,68,13.1,41,2.9,3.1,44911,110751,4.9,5.3,4.5,4.2,7.4,73.9,69.9,5.3,0.9711665930181176,0.16504639858594786,0.013365735115431349,0.07258064516129033,0.8650365195300095,0.1352810416005081,0.07120870100554073,4.293948126801153,0.9001116071428571,35800,0.777297696332805
